source_id,ra,dec,phot_g_mean_mag,g_rp,qf,F6,F8,F10,mem_prob,Class
604909726615246080,132.8096958733922,11.685882883389542,14.329582214355467,0.4916572570800781,1,1.0,0.9999825053494158,1.0,0,1
604909726615246336,132.81596566155284,11.675077696913819,14.613161087036133,0.5256719589233398,1,1.0,0.9999825053494158,1.0,0,1
604909756679597184,132.83284335976714,11.69117703871756,19.882516860961914,1.203939437866211,1,0.0,0.016820479893056527,0.005557531178467313,0,0
604909756680568960,132.82776587514354,11.685078643146465,19.112112045288086,0.997173309326172,1,0.005555555555555556,0.001751598869148471,0.005555654512961616,0,0
604909760974980608,132.8281430475994,11.686581865758574,15.91357135772705,0.49151611328125,1,0.0,2.7407670312062404e-05,0.0,0,0
604909760974981120,132.82663841305776,11.684489296708648,16.221019744873047,0.8334674835205078,1,1.0,0.9999825060815746,1.0,0,1
604909894118250240,132.77690926370232,11.692732870373405,17.6694278717041,1.0072898864746094,1,1.0,0.9998429717180354,1.0,0,1
604909894118735360,132.78056987616995,11.696132335255587,19.53841209411621,1.1905555725097656,1,0.9944444444444445,0.9846783633817279,0.9888413951585103,0,1
604909898413942656,132.77897438448423,11.6969404132797,15.323898315429688,0.6608438491821289,1,1.0,0.9999825060917952,1.0,0,1
604909928477987584,132.79488557148784,11.690087126783345,18.744428634643555,1.0447025299072266,1,1.0,0.9999217450330855,1.0,0,1
604909967133410688,132.81479160042275,11.708184497943675,19.593564987182614,1.1429061889648438,1,0.9444444444444444,0.9499327210582261,0.9888820907178179,0,1
604909967133412096,132.81474915009628,11.701016193986721,20.320709228515625,1.248931884765625,1,0.005555555555555556,0.00011451921314891175,0.011115260412534845,0,0
604909967135002624,132.81747585422457,11.698902603547767,20.363601684570312,0.7251987457275391,1,0.016666666666666666,0.00025129959838745815,0.0,0,0
604910035852888320,132.8092653247289,11.711351768644779,19.21361541748047,0.6471748352050781,1,0.0,2.7407707332763735e-05,0.0,0,0
604910070212621568,132.84567665229997,11.685159898712465,15.930838584899902,0.5930290222167969,1,0.0,0.00025123632198260725,0.005556636861923706,0,0
604910070214201728,132.84951815287687,11.694784819899015,20.14626693725586,0.4286327362060547,1,0.0,2.7407707332763735e-05,0.0,0,0
604910100276687232,132.86176743835276,11.706519549183442,17.541812896728516,0.9431705474853516,1,1.0,0.9998429854461297,1.0,0,1
604910104572353792,132.863622577232,11.69966534794256,16.471786499023438,0.4717912673950195,1,0.0,2.740119080669431e-05,0.0,0,0
604910207651561984,132.87192704610806,11.713117614959565,17.605045318603516,0.4997653961181641,1,0.0,8.953090353984869e-05,0.0,0,0
604910207651564160,132.8716215710571,11.703315876097651,15.583746910095215,0.4547491073608398,1,0.0,2.740119080669431e-05,0.0,0,0
604910207651564544,132.8667946032469,11.709671640480632,17.831443786621094,1.0249900817871094,1,1.0,0.9831712042288454,0.9833324209248845,0,1
604910207651567360,132.86020310579264,11.710872912074132,16.25115966796875,0.7242574691772461,1,1.0,0.9999825060815746,1.0,0,1
604910237715563904,132.87040014621948,11.719096645613975,15.241742134094238,0.6097307205200195,1,1.0,0.9999825060815746,1.0,0,1
604910242011295872,132.88348521758044,11.722476931790593,18.58844566345215,0.8438568115234375,1,0.0,0.0,0.0,0,0
